ID,Nombre,HSV_Colores_Dominantes,Tonalidad_Recomendada
1106,man_17.png,"(25.322839565092785, 29.764657670579236, 32.90044540748765) | (15.760249554350994, 70.00322355899816, 4.188654303282627) | (31.215372188534438, 20.087228467971745, 69.47471620227044) | (26.548216519844733, 71.2500981683068, 25.39420946372078) | (28.40839806339022, 33.136365261736096, 46.85942610404874)",mestizo
1107,man_18.png,"(245.57818924804673, 41.965180695135054, 17.0402868121526) | (19.868624420401982, 2.09146523787587, 61.737763807813195) | (254.63874727076467, 38.71445867979205, 30.064834716452566) | (195.8329710413952, 44.281199964316066, 3.285943405178282) | (12.682427746458655, 67.32948372391922, 59.797770359465595)",claro
1108,man_19.png,"(13.16533976795308, 14.845998161651853, 16.885927141373237) | (6.880471900508285, 43.6117990529164, 56.179671604266325) | (12.774028816341692, 33.80355309584678, 77.18945052519769) | (9.506887950794091, 20.14953485552334, 32.93888993053493) | (219.72993475951998, 21.13081323120397, 44.2517748733499)",mestizo
1109,man_2.png,"(330.0605245460495, 1.7671665914008223, 8.805060403597547) | (329.99999999992457, 0.11703156553159377, 52.805292329697764) | (330.00000000002575, 0.1767065342322622, 36.627431888042466) | (330.0000000000431, 0.06693095814265498, 69.3229828905397) | (330.0000000000051, 0.30338622021407724, 21.435490409439105)",claro
1110,man_20.png,"(0.0, 0.0, 1.6100022185473017) | (0.0, 0.0, 68.49622566547473) | (0.0, 0.0, 31.551926182237622) | (0.0, 0.0, 49.143999406144296) | (0.0, 0.0, 15.38159338620927)",mestizo
1111,man_3.png,"(329.99999999994606, 0.16223855758232358, 21.881913754769304) | (329.9999999998931, 0.06314261923733198, 54.25397540880983) | (330.0306591721919, 1.6863057667852046, 8.63828116422615) | (329.999999999868, 0.0505847132997893, 69.84214160684752) | (330.0000000000472, 0.09347275897689677, 37.74878643906919)",claro
1112,man_4.png,"(352.7441388294471, 43.07752456280763, 86.05621585758108) | (234.0415404430645, 55.66365117596099, 53.34854677687484) | (232.04090940530853, 69.63625005654039, 88.55160901659984) | (337.45918697831274, 42.47245359391151, 72.17812085666453) | (228.13259016716142, 76.1911202153059, 36.00380557839399)",claro
1113,man_5.png,"(31.63346949088313, 16.755964701012278, 64.10324837355162) | (31.167753739576394, 45.11352574058662, 23.193078983037157) | (203.30683884677626, 5.3207872299359, 75.05385425081353) | (30.584811650858292, 38.68113990231904, 51.775715633847156) | (30.836693810651184, 32.9995063424264, 35.797375376482826)",claro
1114,man_6.png,"(42.87368665467002, 58.684562386625885, 24.045666308298763) | (353.8297670446375, 45.97498064110077, 1.2676351344344887) | (43.996579609260245, 40.424224748108884, 67.87347236160176) | (44.19504078056638, 35.53233327211731, 45.3627958955603) | (42.965005405274404, 22.15229213138466, 76.18482416489847)",claro
1115,man_7.png,"(353.32155726694566, 49.9012763556765, 1.0634580196173125) | (44.31275985046046, 39.82322381813898, 67.1800647754635) | (41.002587942106715, 64.26107666406607, 22.943414002237557) | (41.97992881909952, 25.10738337398559, 77.11471919084376) | (43.85852929312093, 39.86209114470026, 45.76115655975419)",claro
1116,man_8.png,"(34.852941176470516, 5.995150980824313, 71.16862745098038) | (31.778058007566237, 9.360245514636444, 55.372549019607845) | (36.25641025641018, 11.425781249999984, 44.128420599008834) | (34.859813084112155, 9.150513112884816, 61.14161220043572) | (36.15439599714088, 10.796419200493892, 49.819300269127254)",mestizo
1117,man_9.png,"(37.23588039867105, 10.555477626595605, 54.28517037883115) | (39.79823455233296, 7.502365184484379, 74.01960784313725) | (39.03875968992248, 12.417377911826982, 47.3719410244718) | (40.62256809338517, 8.580013354106393, 62.92717086834734) | (37.111299915038224, 14.432863274064983, 42.079463364293076)",mestizo
1118,masks.png,"(2.9060359166643424, 66.65919781659025, 37.65674842952173) | (25.582048574445828, 45.80580057668385, 83.41094771241833) | (162.0680853831038, 22.318150936242084, 51.51680405241207) | (6.481466234138389, 59.2785291404526, 5.192777298341911) | (0.011122748801981608, 71.97149612014222, 70.80001794768256)",mestizo
1119,mermaid.png,"(0.0, 0.0, 46.89098165412585) | (0.0, 0.0, 72.62257144394808) | (0.0, 0.0, 34.02365728900254) | (0.0, 0.0, 19.719796564629128) | (0.0, 0.0, 60.001074402363685)",mestizo
1120,mermaid_1.png,"(62.50531914892774, 58.3805605154851, 2.5557159367667284) | (63.55491329479731, 8.891780002328892, 73.26508097612638) | (62.80236516753269, 26.12664627676169, 19.648929157276672) | (63.31471364557066, 10.115366465489323, 56.79644519678373) | (63.4988429752066, 14.377103096899296, 38.37738258093937)",mestizo
1121,mermaid_2.png,"(32.87128712871288, 29.162656400384986, 81.49019607843138) | (36.03260869565216, 40.73049252905368, 70.86274509803921) | (38.13559322033899, 23.935091277890464, 82.85714285714285) | (37.169373549883986, 33.977138352384706, 76.53092006033182) | (39.135802469135804, 28.141285466126238, 67.72549019607843)",moreno
1122,mermaid_3.png,"(42.19520210318763, 25.97413682728009, 82.78042748630983) | (44.654618028606286, 40.622466444464465, 69.65333333333334) | (43.16147462930214, 32.087825745340254, 79.15349399671763) | (44.66081106335265, 38.30350751610594, 75.04700510341122) | (45.90996784565917, 52.048757356838024, 70.64932505665583)",moreno
1123,mermaid_4.png,"(60.0, 0.43571344547699453, 71.72387027099992) | (60.0, 0.6588827405192611, 48.63337281221214) | (60.0, 0.8442994324945786, 39.318437452500355) | (60.0, 0.6167768053819404, 59.289458357600466) | (60.0, 0.9010941857970358, 27.200046685340812)",mestizo
1124,mice.png,"(245.92559920166775, 69.6690132535591, 48.508405934956855) | (305.72629559582947, 58.788836303755566, 94.34355923873655) | (253.2135830981097, 61.37598544041859, 69.46561637674287) | (271.4533470456246, 42.85886014238202, 77.77587326321255) | (303.01621451435153, 37.040284465099965, 88.4491370829871)",claro
1125,moon.png,"(243.46404319269828, 12.70721455890556, 24.928816465607284) | (246.41286356112545, 3.0856113034501247, 60.119971926130646) | (246.50936511797644, 2.379553551531374, 73.44215951963437) | (246.55805802557285, 6.298932529834772, 33.67991297642652) | (246.40222134073775, 4.208242044861719, 46.798101710803806)",claro
1126,moon_1.png,"(0.0, 0.0, 0.2884337689944047) | (0.0, 0.0, 69.39008104927751) | (0.0, 0.0, 47.96958890151658) | (0.0, 0.0, 28.74742591100366) | (0.0, 0.0, 11.995311856568163)",mestizo
1127,moon_2.png,"(209.8972787109092, 67.61995289824999, 13.684091990286843) | (209.6554088805078, 8.65815644945812, 54.92641963230196) | (209.97080576099654, 24.812266087166478, 23.537936913896) | (210.26610878661032, 5.820976949905486, 72.65944645006014) | (209.76887519260424, 13.351436976691545, 38.20110809855002)",claro
1128,moon_3.png,"(38.48732797224116, 17.39235035067693, 68.8915107590314) | (38.44220505058556, 27.25299059942251, 55.098537635694846) | (38.99832916316866, 34.828440277992826, 53.12914104649504) | (37.92312223104301, 13.874617150247682, 77.28950403690892) | (38.395446969965555, 21.1743859082701, 60.90870633967873)",mestizo
1129,moon_4.png,"(37.93261922942447, 37.568499394095376, 54.68147333699833) | (39.268476105831525, 12.89176802397327, 77.78691896338957) | (39.2701894317049, 23.999936191595346, 54.069058708527386) | (39.275871102960444, 19.029244314159538, 62.133630703466224) | (38.879433505186604, 15.068890636115158, 69.59546609341412)",mestizo
1130,moon_5.png,"(37.53432013241236, 38.36335401617647, 54.97800262599489) | (38.1254160564503, 14.228792260769671, 77.33841232632534) | (38.05326273166164, 21.54565435012387, 60.869757625272335) | (38.13329468143889, 26.73656777331309, 54.459943412279145) | (38.29081907222034, 17.22299117625252, 68.75958617466488)",mestizo
1131,moon_6.png,"(0.0, 0.0, 68.97874939449464) | (0.0, 0.0, 16.594897153257122) | (0.0, 0.0, 33.55020253073806) | (0.0, 0.0, 50.12657512572755) | (0.0, 0.0, 2.823165882807216)",mestizo
1132,moon_7.png,"(338.6009174309869, 3.2700817520106824, 0.4716530186027995) | (329.99999999998744, 0.2790729592790777, 33.2132930666616) | (330.00000000003723, 0.16751725657207947, 69.3839013477904) | (330.0000000000081, 0.6620666536299832, 15.558924040660859) | (330.00000000005474, 0.20320119238848938, 50.895477334173286)",claro
1133,moon_8.png,"(0.0, 0.0, 1.2146906111561662) | (0.0, 0.0, 52.25949150105609) | (0.0, 0.0, 16.994959692496366) | (0.0, 0.0, 70.23248034788435) | (0.0, 0.0, 34.86578321440707)",mestizo
1134,moon_9.png,"(0.0, 0.0, 0.5507576762971311) | (0.0, 0.0, 52.38212877311447) | (0.0, 0.0, 33.93925140024915) | (0.0, 0.0, 15.543602655069796) | (0.0, 0.0, 70.09821242984822)",mestizo
1135,motorcycle.png,"(0.0, 0.0, 18.2404738050938) | (0.0, 0.0, 4.6071291765349685) | (0.0, 0.0, 70.4738924394591) | (0.0, 0.0, 35.09993064750018) | (0.0, 0.0, 52.87393390922801)",mestizo
1136,mountain.png,"(4.017372421280072, 1.708371204392425, 36.11885300817366) | (0.09426551452992538, 0.6750379145411983, 72.7890998919253) | (7.393630837962493, 5.010476996160249, 27.28302476369041) | (5.767575322816418, 1.3027631537959599, 47.8291316526611) | (4.544899205866033, 0.9924520294643863, 60.67946878563808)",mestizo
1137,mythical.png,"(23.89782168396185, 5.224179257030657, 72.63292998841978) | (6.390252868734881, 5.623995794149034, 19.987189817971423) | (354.0662963189062, 2.2617162313105457, 45.97420321317263) | (9.837654269859666, 2.4417868548418915, 59.458845175604715) | (266.149093083518, 2.973230847640561, 32.541016406562626)",mestizo
1138,mythical_1.png,"(39.455348121387495, 70.28145018761577, 77.66346395611012) | (191.76147610730465, 43.817091589607045, 27.448233390966497) | (182.03363055359443, 41.44271058844457, 46.33811412386252) | (179.3089755476685, 38.97901335159261, 70.75065896288126) | (38.15653040877358, 75.81063717215474, 42.82007713676945)",claro
1139,native.png,"(0.0, 0.0, 39.48648090815276) | (0.0, 0.0, 25.274709055620754) | (0.0, 0.0, 70.90189500457716) | (0.0, 0.0, 13.85609723341391) | (0.0, 0.0, 54.9430784368695)",mestizo
1140,nu.png,"(239.84983102624466, 29.44640769394106, 88.50806498777678) | (236.38754941067234, 38.5425453565032, 85.78142271652808) | (237.78742928718808, 37.28167765537204, 72.36863164910025) | (249.0199517649637, 23.412822896644535, 92.22761405031494) | (242.44487192851116, 31.865047551322057, 79.99384046812442)",claro
1141,number.png,"(352.718885455627, 86.75932975442058, 91.37277893137016) | (352.2678618818743, 36.9182702600706, 97.53627804912578) | (351.50964356372793, 63.54816587779687, 82.20978595807597) | (352.090935701044, 49.32894975546005, 89.61182442520155) | (351.6598487822794, 79.99544093156965, 81.68314015133879)",moreno
1142,number_1.png,"(15.884197324414723, 21.780104712041886, 18.288164522709298) | (18.20038289725587, 6.301101788059933, 50.9708273553324) | (19.801940177849357, 3.95400314849884, 70.50878972278566) | (17.973190348525414, 10.7087488276839, 32.16486594637854) | (16.8289702526039, 48.55635958371931, 11.505543545593621)",mestizo
1143,number_2.png,"(0.0, 0.0, 25.55060980426504) | (0.0, 0.0, 66.54573337714977) | (0.0, 0.0, 44.67044649184976) | (0.0, 0.0, 33.899970355312746) | (0.0, 0.0, 55.86226009838564)",mestizo
1144,octopus.png,"(60.0, 2.6852027312004894, 23.15586837514286) | (60.0, 0.9046712648485561, 55.568542013755426) | (60.0, 0.5802053680107314, 71.00353239194655) | (60.0, 1.3355097195430117, 41.905877060675834) | (60.0, 1.7741232905443165, 29.94126905535362)",mestizo
1145,octopus_1.png,"(251.93956140604922, 22.627388230173253, 38.49875571951988) | (173.44354677838086, 6.836643253167176, 74.76944320523431) | (26.133357296249386, 33.090293201673, 76.80364658342545) | (219.7017369178022, 24.497690590292816, 74.89415734087582) | (60.89714719545, 9.196951667275249, 44.04429519531606)",claro
1146,octopus_2.png,"(248.59582542697436, 0.39995749977251216, 33.53157486226161) | (248.66779089175773, 1.920523366841132, 1.2564292457432318) | (248.80195599018646, 0.1573418839092839, 70.27826780488131) | (248.8362327534472, 1.8446693261478389, 15.461879341614468) | (248.7039239000812, 0.2195679133213817, 52.427882147623436)",claro
1147,octopus_3.png,"(4.160740098294324, 16.044541887123824, 68.84694811692317) | (11.917572982209599, 12.185580443472926, 19.795005574333697) | (351.437484458711, 41.11692442393831, 57.65440037725941) | (4.570820486233031, 38.87969667704764, 80.03546279943859) | (7.938525528745206, 21.4571748984947, 89.52662236442765)",moreno
1148,octopus_4.png,"(247.6913503422585, 3.444051135695629, 7.989857175677343) | (248.38399999999552, 0.3945142530110966, 52.8137171558904) | (246.50306748465778, 0.2828702947142227, 70.4337153043035) | (247.3067915690801, 1.1569262686900514, 19.589418133842866) | (247.6423450021116, 0.6602047720747214, 35.297164479826996)",claro
1149,octopus_5.png,"(5.098039215228976, 6.9559201422748425, 0.7633403496063826) | (355.30258146423756, 2.7641306382182087, 43.201940570042424) | (352.91497449008443, 95.94238919851743, 78.63235827519242) | (353.7197003085082, 5.926080696817041, 69.9594596137814) | (358.4279159623262, 9.566714026637145, 20.328989080662186)",mestizo
1150,octopus_6.png,"(172.77312323720113, 39.228465607097455, 66.94275712375786) | (332.6936746409566, 72.0820853056712, 82.96361167094383) | (331.6269229838426, 30.96338925981738, 31.153650864056605) | (327.15942449813593, 33.50253837217341, 86.74814946317062) | (32.58404769340372, 79.58089208199162, 88.44456518830884)",moreno
1151,octopus_7.png,"(60.0, 2.5548630589006733, 23.156796127284355) | (60.0, 0.5783794530700793, 57.9871610113979) | (60.0, 1.1920733131761114, 30.842056507642408) | (60.0, 0.4497934571938058, 72.08629920704227) | (60.0, 0.8317375025009556, 43.33325592376707)",mestizo
1152,orange.png,"(9.18477498918119, 89.1888993671246, 58.355489439280504) | (22.419888465051507, 68.32250998214047, 90.57550148622798) | (355.5910213111995, 65.55338780067532, 26.311691101444506) | (10.952444021163004, 90.704347918369, 85.98415166513367) | (182.2625071130832, 52.888162108309324, 40.36540665403958)",moreno
1153,owl.png,"(41.62901289097423, 38.09073819228827, 67.91004748026216) | (40.84171760086073, 24.862722601747972, 80.51584393666865) | (42.76988569969829, 55.998273839405456, 67.13988640383192) | (41.71421463666, 30.901458411122633, 73.51316440111816) | (41.917764437550105, 47.31696661455161, 66.08885490095122)",mestizo
1154,pair.png,"(0.0, 0.0, 1.876933426185476) | (0.0, 0.0, 52.71471000742511) | (0.0, 0.0, 70.52754749910748) | (0.0, 0.0, 17.053749234068626) | (0.0, 0.0, 34.7234208998915)",mestizo
1155,pair_1.png,"(30.918954680780928, 19.698614273559535, 67.990607476044) | (31.409008153249143, 41.79537371453777, 49.689766658695994) | (30.618697712886732, 15.472995143719709, 78.01157016331332) | (31.05037505349862, 24.588335859597464, 58.74143241367341) | (30.967760947721906, 33.161934885963205, 51.7900961201861)",mestizo
1156,pair_2.png,"(356.29354843640897, 20.924241891131963, 85.35650417047734) | (269.48076466435595, 29.673251646010108, 30.13607489239024) | (330.6872941213562, 27.08944035581458, 53.35630949475235) | (344.15539018721097, 18.121796996299004, 67.93958199882985) | (326.27245362359525, 27.310970825308523, 38.74993521637731)",claro
1157,penguin.png,"(345.1983680359664, 53.930197268591996, 1.0168125087994944) | (42.06864988558326, 27.456968350916394, 77.1662776669036) | (43.66662531996719, 45.414321635060936, 43.509581105169296) | (40.144451159294285, 68.38598471866618, 21.247577130251326) | (44.68797093966427, 41.96769744179776, 67.38442267854049)",claro
1158,penguin_1.png,"(32.98089131201122, 7.798742243029847, 15.47182539222799) | (45.51599072186663, 38.312442859201035, 67.03066404927912) | (44.13989662335148, 38.714081333046664, 49.45569737328896) | (43.133779652490105, 24.467477378243377, 77.56015764607965) | (41.811935787991885, 46.53193432850177, 31.816904236097187)",mestizo
1159,people.png,"(201.63189278272452, 49.52698219924432, 85.2984968576989) | (54.23784501728416, 98.01936685784048, 93.77404210207051) | (214.21108553213747, 5.920869834179336, 20.218991642066474) | (221.62190043877015, 67.18244842512028, 52.74520233625377) | (171.03749999999997, 6.765280019168318, 50.3938881416275)",claro
1160,people_1.png,"(197.83113747409553, 66.15679566469012, 22.733932849554034) | (187.52827500863376, 31.72648823484394, 55.41992409867164) | (193.1540485238253, 51.18703241894844, 3.1794359474478506) | (186.32775932010503, 29.397496742095292, 79.03634754608748) | (195.37889108025138, 42.23408518433702, 38.41949567263807)",claro
1161,people_2.png,"(27.558910780253058, 32.571282724421984, 81.71163622144014) | (16.788474606854674, 79.90797770708005, 74.13362371404382) | (22.345938725345412, 70.34155882757148, 44.99507467086583) | (16.71055167036732, 95.6157805821056, 26.182482076857905) | (44.350259781267084, 34.18282616428115, 54.542717803600496)",moreno
